level,name,mean,std,min,max,num_trials,hardware,device,source_file
level2,65_Conv2d_AvgPool_Sigmoid_Sum.py,0.165,0.0603,0.133,0.714,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_default.json
level2,66_Matmul_Dropout_Mean_Softmax.py,0.162,0.045,0.131,0.564,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_default.json
level2,67_Conv2d_GELU_GlobalAvgPool.py,0.122,0.0192,0.106,0.206,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_default.json
level2,68_Matmul_Min_Subtract.py,0.123,0.0226,0.0933,0.202,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_default.json
level2,69_Conv2d_HardSwish_ReLU.py,0.123,0.0277,0.095,0.294,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_default.json
level2,70_Gemm_Sigmoid_Scaling_ResidualAdd.py,0.129,0.0183,0.0262,0.198,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_default.json
level2,71_Conv2d_Divide_LeakyReLU.py,0.121,0.0198,0.0967,0.193,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_default.json
level2,72_ConvTranspose3d_BatchNorm_AvgPool_AvgPool.py,26.1,0.408,25.7,27.5,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_default.json
level2,73_Conv2d_BatchNorm_Scaling.py,0.2,0.0429,0.166,0.55,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_default.json
level2,74_ConvTranspose3d_LeakyReLU_Multiply_LeakyReLU_Max.py,3.21,0.0579,3.16,3.53,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_default.json
level2,75_Gemm_GroupNorm_Min_BiasAdd.py,0.173,0.0451,0.14,0.495,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_default.json
level2,76_Gemm_Add_ReLU.py,0.122,0.0214,0.0964,0.25,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_default.json
level2,77_ConvTranspose3d_Scale_BatchNorm_GlobalAvgPool.py,1.84,0.0785,1.78,2.13,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_default.json
level2,78_ConvTranspose3d_Max_Max_Sum.py,3.46,0.131,3.37,3.9,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_default.json
level2,79_Conv3d_Multiply_InstanceNorm_Clamp_Multiply_Max.py,0.599,0.0249,0.576,0.789,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_default.json
level2,80_Gemm_Max_Subtract_GELU.py,0.124,0.0201,0.0979,0.198,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_default.json
level2,81_Gemm_Swish_Divide_Clamp_Tanh_Clamp.py,0.173,0.0158,0.152,0.227,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_default.json
level2,82_Conv2d_Tanh_Scaling_BiasAdd_Max.py,0.16,0.0238,0.0529,0.305,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_default.json
level2,83_Conv3d_GroupNorm_Min_Clamp_Dropout.py,0.849,0.0514,0.816,1.16,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_default.json
level2,84_Gemm_BatchNorm_Scaling_Softmax.py,0.176,0.0468,0.132,0.445,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_default.json
level2,85_Conv2d_GroupNorm_Scale_MaxPool_Clamp.py,0.167,0.0229,0.123,0.258,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_default.json
level2,86_Matmul_Divide_GELU.py,0.147,0.0272,0.12,0.333,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_default.json
level2,87_Conv2d_Subtract_Subtract_Mish.py,0.118,0.0166,0.0943,0.187,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_default.json
level2,88_Gemm_GroupNorm_Swish_Multiply_Swish.py,0.142,0.0364,0.117,0.454,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_default.json
level2,89_ConvTranspose3d_MaxPool_Softmax_Subtract_Swish_Max.py,12.0,0.342,11.5,13.1,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_default.json
level2,90_Conv3d_LeakyReLU_Sum_Clamp_GELU.py,0.611,0.0351,0.591,0.825,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_default.json
level2,91_ConvTranspose2d_Softmax_BiasAdd_Scaling_Sigmoid.py,0.341,0.161,0.219,0.802,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_default.json
level2,92_Conv2d_GroupNorm_Tanh_HardSwish_ResidualAdd_LogSumExp.py,0.193,0.0377,0.162,0.414,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_default.json
level2,93_ConvTranspose2d_Add_Min_GELU_Multiply.py,0.523,0.0337,0.497,0.805,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_default.json
level2,94_Gemm_BiasAdd_Hardtanh_Mish_GroupNorm.py,0.149,0.0216,0.116,0.233,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_default.json
level2,95_Matmul_Add_Swish_Tanh_GELU_Hardtanh.py,0.123,0.0181,0.096,0.193,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_default.json
level2,96_ConvTranspose3d_Multiply_Max_GlobalAvgPool_Clamp.py,12.5,0.601,12.0,15.4,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_default.json
level2,97_Matmul_BatchNorm_BiasAdd_Divide_Swish.py,0.273,0.142,0.133,0.642,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_default.json
level2,98_Matmul_AvgPool_GELU_Scale_Max.py,0.148,0.0185,0.123,0.231,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_default.json
level2,99_Matmul_GELU_Softmax.py,0.119,0.022,0.0893,0.243,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_default.json
level2,100_ConvTranspose3d_Clamp_Min_Divide.py,1.74,0.239,1.5,2.21,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_default.json
level3,1_MLP.py,0.162,0.0341,0.117,0.324,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_default.json
level3,2_ShallowWideMLP.py,0.141,0.0338,0.115,0.42,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_default.json
level3,3_DeepNarrowMLP.py,0.28,0.0505,0.232,0.588,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_default.json
level3,4_LeNet5.py,0.327,0.0864,0.216,0.879,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_default.json
level3,5_AlexNet.py,0.847,0.0561,0.812,1.25,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_default.json
level3,6_GoogleNetInceptionModule.py,13.5,0.151,13.3,14.0,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_default.json
level3,7_GoogleNetInceptionV1.py,3.02,0.533,2.45,4.09,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_default.json
level3,8_ResNetBasicBlock.py,1.77,0.0353,1.74,2.04,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_default.json
level3,9_ResNet18.py,1.68,0.347,1.41,4.94,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_default.json
level3,10_ResNet101.py,9.24,1.94,8.03,25.9,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_default.json
level3,11_VGG16.py,5.18,0.14,5.03,5.84,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_default.json
level3,12_VGG19.py,6.41,0.428,6.0,7.58,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_default.json
level3,13_DenseNet121TransitionLayer.py,0.42,0.0255,0.393,0.658,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_default.json
level3,14_DenseNet121DenseBlock.py,10.9,0.18,10.7,11.5,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_default.json
level3,15_DenseNet121.py,10.4,2.04,9.36,27.5,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_default.json
level3,16_DenseNet201.py,26.8,4.36,24.2,64.2,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_default.json
level3,17_SqueezeNetFireModule.py,0.931,0.0664,0.895,1.3,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_default.json
level3,18_SqueezeNet.py,1.19,0.115,1.09,2.11,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_default.json
level3,19_MobileNetV1.py,2.21,0.23,2.0,3.02,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_default.json
level3,20_MobileNetV2.py,4.1,0.38,3.78,5.45,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_default.json
level3,21_EfficientNetMBConv.py,6.4,0.114,6.3,6.8,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_default.json
level3,22_EfficientNetB0.py,3.69,0.395,3.24,5.29,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_default.json
level3,23_EfficientNetB1.py,2.6,1.16,1.89,7.68,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_default.json
level3,24_EfficientNetB2.py,1.6,0.0746,1.49,2.02,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_default.json
level3,25_ShuffleNetUnit.py,9.5,0.129,9.32,9.92,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_default.json
level3,26_ShuffleNet.py,10.6,1.14,9.99,19.8,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_default.json
level3,27_RegNet.py,2.35,0.0753,2.29,2.77,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_default.json
level3,28_VisionTransformer.py,1.93,0.3,1.64,2.98,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_default.json
level3,29_SwinMLP.py,6.91,0.859,6.27,11.8,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_default.json
level3,30_SwinTransformerV2.py,8.17,0.823,7.68,14.9,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_default.json
level3,31_VisionAttention.py,14.0,0.582,13.1,15.1,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_default.json
level3,32_ConvolutionalVisionTransformer.py,1.37,0.0578,1.28,1.71,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_default.json
level3,33_VanillaRNN.py,0.147,0.0686,0.114,0.74,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_default.json
level3,34_VanillaRNNHidden.py,0.103,0.0244,0.0751,0.249,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_default.json
level3,35_LTSM.py,59.4,5.26,51.9,105.0,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_default.json
level3,36_LTSMHn.py,58.1,0.89,55.4,59.9,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_default.json
level3,37_LTSMCn.py,58.6,2.33,55.2,73.0,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_default.json
level3,38_LTSMBidirectional.py,87.7,3.52,83.1,104.0,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_default.json
level3,39_GRU.py,81.0,9.55,73.6,137.0,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_default.json
level3,40_GRUHidden.py,79.8,6.96,75.8,134.0,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_default.json
level3,41_GRUBirectional.py,133.0,9.9,122.0,189.0,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_default.json
level3,42_GRUBidirectionalHidden.py,133.0,7.68,125.0,186.0,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_default.json
level3,43_MinGPTCausalAttention.py,14.5,0.167,14.2,15.0,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_default.json
level3,44_MiniGPTBlock.py,25.2,0.207,24.5,25.7,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_default.json
level3,45_UNetSoftmax.py,8.29,0.183,8.11,9.11,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_default.json
level3,46_NetVladWithGhostClusters.py,0.307,0.0666,0.265,0.885,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_default.json
level3,47_NetVladNoGhostClusters.py,0.294,0.0262,0.263,0.392,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_default.json
level3,48_Mamba2ReturnY.py,0.311,0.0286,0.269,0.417,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_default.json
level3,49_Mamba2ReturnFinalState.py,0.189,0.035,0.165,0.416,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_default.json
level3,50_ReLUSelfAttention.py,4.07,0.0801,4.02,4.44,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_default.json
level1,1_Square_matrix_multiplication_.py,0.392,0.13,0.308,0.862,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level1,2_Standard_matrix_multiplication_.py,0.402,0.126,0.332,0.897,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level1,3_Batched_matrix_multiplication.py,0.232,0.107,0.167,0.613,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level1,4_Matrix_vector_multiplication_.py,0.182,0.114,0.0882,0.582,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level1,5_Matrix_scalar_multiplication.py,0.385,0.119,0.324,0.857,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level1,6_Matmul_with_large_K_dimension_.py,0.948,0.163,0.859,1.38,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level1,7_Matmul_with_small_K_dimension_.py,0.753,0.147,0.668,1.3,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level1,8_Matmul_with_irregular_shapes_.py,5.96,0.193,5.53,6.45,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level1,9_Tall_skinny_matrix_multiplication_.py,0.712,0.122,0.651,1.05,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level1,10_3D_tensor_matrix_multiplication.py,0.934,0.152,0.839,1.33,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level1,11_4D_tensor_matrix_multiplication.py,17.8,0.69,15.5,18.8,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level1,12_Matmul_with_diagonal_matrices_.py,1.91,0.073,1.83,2.32,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level1,13_Matmul_for_symmetric_matrices.py,2.18,0.0649,2.14,2.61,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level1,14_Matmul_for_upper_triangular_matrices.py,1.92,0.0149,1.9,1.99,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level1,15_Matmul_for_lower_triangular_matrices.py,1.94,0.0394,1.91,2.19,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level1,16_Matmul_with_transposed_A.py,0.408,0.0141,0.377,0.472,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level1,17_Matmul_with_transposed_B.py,0.456,0.0245,0.426,0.66,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level1,18_Matmul_with_transposed_both.py,0.427,0.0285,0.4,0.664,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level1,19_ReLU.py,0.0781,0.0181,0.0272,0.116,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level1,20_LeakyReLU.py,0.0868,0.0316,0.0666,0.302,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level1,21_Sigmoid.py,0.0812,0.0205,0.0291,0.137,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level1,22_Tanh.py,0.0738,0.0248,0.0256,0.118,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level1,23_Softmax.py,0.224,0.0402,0.127,0.327,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level1,24_LogSoftmax.py,0.238,0.0669,0.149,0.722,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level1,25_Swish.py,0.071,0.0181,0.0254,0.101,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level1,26_GELU_.py,0.0779,0.0211,0.0253,0.127,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level1,27_SELU_.py,0.0741,0.0231,0.0257,0.12,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level1,28_HardSigmoid.py,0.0744,0.0304,0.0267,0.225,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level1,29_Softplus.py,0.0726,0.0246,0.0252,0.138,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level1,30_Softsign.py,0.0748,0.027,0.0267,0.227,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level1,31_ELU.py,0.0791,0.0173,0.0531,0.13,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level1,32_HardTanh.py,0.0833,0.0461,0.0365,0.513,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level1,33_BatchNorm.py,1.11,0.0147,1.09,1.19,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level1,34_InstanceNorm.py,0.453,0.0174,0.433,0.563,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level1,35_GroupNorm_.py,0.62,0.0218,0.591,0.713,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level1,36_RMSNorm_.py,1.11,0.0451,1.06,1.33,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level1,37_FrobeniusNorm_.py,0.704,0.195,0.602,2.41,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level1,38_L1Norm_.py,0.134,0.0309,0.0904,0.273,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level1,39_L2Norm_.py,0.139,0.0268,0.0871,0.211,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level1,40_LayerNorm.py,1.05,0.305,0.717,1.5,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level1,41_Max_Pooling_1D.py,0.0984,0.0216,0.0707,0.178,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level1,42_Max_Pooling_2D.py,0.109,0.0475,0.0622,0.536,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level1,43_Max_Pooling_3D.py,0.925,0.0255,0.895,1.11,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level1,44_Average_Pooling_1D.py,0.0887,0.0281,0.0391,0.238,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level1,45_Average_Pooling_2D.py,0.441,0.044,0.4,0.74,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level1,46_Average_Pooling_3D.py,0.829,0.0427,0.791,1.17,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level1,47_Sum_reduction_over_a_dimension.py,0.109,0.0414,0.0763,0.433,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level1,48_Mean_reduction_over_a_dimension.py,0.11,0.0271,0.0774,0.214,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level1,49_Max_reduction_over_a_dimension.py,0.108,0.0714,0.0738,0.754,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level1,50_Product_reduction_over_a_dimension.py,0.105,0.0436,0.0778,0.478,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level1,51_Argmax_over_a_dimension.py,0.083,0.0208,0.0306,0.19,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level1,52_Argmin_over_a_dimension.py,0.0852,0.0202,0.0677,0.166,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level1,53_Min_reduction_over_a_dimension.py,0.113,0.041,0.0753,0.41,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level1,54_conv_standard_3D__square_input__square_kernel.py,3.35,0.905,2.24,4.56,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level1,55_conv_standard_2D__asymmetric_input__square_kernel.py,0.314,0.0231,0.279,0.458,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level1,56_conv_standard_2D__asymmetric_input__asymmetric_kernel.py,0.304,0.0204,0.283,0.431,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level1,57_conv_transposed_2D__square_input__square_kernel.py,0.335,0.0193,0.303,0.432,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level1,58_conv_transposed_3D__asymmetric_input__asymmetric_kernel.py,7.23,0.108,7.08,7.72,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level1,59_conv_standard_3D__asymmetric_input__square_kernel.py,6.13,0.154,5.98,6.95,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level1,60_conv_standard_3D__square_input__asymmetric_kernel.py,3.34,0.0733,3.28,3.68,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level1,61_conv_transposed_3D__square_input__square_kernel.py,0.466,0.0136,0.435,0.525,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level1,62_conv_standard_2D__square_input__asymmetric_kernel.py,0.5,0.02,0.465,0.613,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level1,63_conv_standard_2D__square_input__square_kernel.py,0.51,0.0578,0.476,0.969,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level1,64_conv_transposed_1D.py,0.121,0.0423,0.091,0.406,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level1,65_conv_transposed_2D__square_input__asymmetric_kernel.py,0.421,0.0512,0.361,0.642,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level1,66_conv_standard_3D__asymmetric_input__asymmetric_kernel.py,13.3,0.102,13.1,13.6,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level1,67_conv_standard_1D.py,0.11,0.0664,0.0712,0.742,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level1,68_conv_transposed_3D__square_input__asymmetric_kernel.py,28.3,0.136,28.1,28.8,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level1,69_conv_transposed_2D__asymmetric_input__asymmetric_kernel.py,0.193,0.0264,0.121,0.279,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level1,70_conv_transposed_3D__asymmetric_input__square_kernel.py,1.79,0.0281,1.75,2.04,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
